Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/11/2020 	_x86_64_	(32 CPU)

12:29:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:29:20 PM   16    5.34    0.00    6.87   45.04    0.00    6.87    0.00    0.00    0.00   35.88
12:29:20 PM   17    9.93    0.00    4.79   15.41    0.00    1.03    0.00    0.00    0.00   68.84
12:29:20 PM   18    9.41    0.00   44.60    2.44    0.00   13.59    0.00    0.00    0.00   29.97
12:29:20 PM   19    9.49    0.00   11.68   54.38    0.00    4.38    0.00    0.00    0.00   20.07
12:29:20 PM   20   18.66    0.00   17.16   39.93    0.00   15.30    0.00    0.00    0.00    8.96
12:29:20 PM   21   10.73    0.00   49.13    3.11    0.00   14.53    0.00    0.00    0.00   22.49
12:29:20 PM   22   11.19    0.00   16.97   56.32    0.00    6.14    0.00    0.00    0.00    9.39
12:29:20 PM   23    9.92    0.00   13.74   55.73    0.00    6.87    0.00    0.00    0.00   13.74
12:29:20 PM   24   11.85    0.00   15.93   57.78    0.00    6.67    0.00    0.00    0.00    7.78
12:29:20 PM   25    8.82    0.00   14.34   58.09    0.00    4.78    0.00    0.00    0.00   13.97
12:29:20 PM   26   14.07    0.00   14.45   55.51    0.00    6.46    0.00    0.00    0.00    9.51
12:29:20 PM   27    3.61    0.00    5.78   43.68    0.00    1.81    0.00    0.00    0.00   45.13
12:29:20 PM   28    6.37    0.00   11.61   57.30    0.00    5.99    0.00    0.00    0.00   18.73
12:29:20 PM   29    9.06    0.00    3.83   21.95    0.00    1.05    0.00    0.00    0.00   64.11
12:29:20 PM   30    7.47    0.00   11.39   53.74    0.00    1.42    0.00    0.00    0.00   25.98
12:29:20 PM   31    2.63    0.00    3.76   23.31    0.00    7.14    0.00    0.00    0.00   63.16

12:29:20 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:29:23 PM  all    6.77    0.00   12.98   33.71    0.00    4.66    0.00    0.00    0.00   41.88
12:29:23 PM    0    6.09    0.00   21.15   34.41    0.00    2.15    0.00    0.00    0.00   36.20
12:29:23 PM    1    1.35    0.00    3.38    1.69    0.00    0.00    0.00    0.00    0.00   93.58
12:29:23 PM    2    5.34    0.00    8.90   44.84    0.00    0.00    0.00    0.00    0.00   40.93
12:29:23 PM    3    1.36    0.00    3.73    8.81    0.00    0.00    0.00    0.00    0.00   86.10
12:29:23 PM    4    9.78    0.00   14.86   50.72    0.00    4.71    0.00    0.00    0.00   19.93
12:29:23 PM    5    3.38    0.00    6.39   18.80    0.00    2.63    0.00    0.00    0.00   68.80
12:29:23 PM    6    5.45    0.00   10.91   41.45    0.00    2.55    0.00    0.00    0.00   39.64
12:29:23 PM    7    9.72    0.00    5.21   11.81    0.00    1.39    0.00    0.00    0.00   71.88
12:29:23 PM    8    8.39    0.00   45.45    3.15    0.00    6.64    0.00    0.00    0.00   36.36
12:29:23 PM    9    6.34    0.00    5.63   21.83    0.00    2.11    0.00    0.00    0.00   64.08
12:29:23 PM   10    6.38    0.00    9.22   54.96    0.00    1.42    0.00    0.00    0.00   28.01
12:29:23 PM   11    4.18    0.00    5.70   41.83    0.00    5.32    0.00    0.00    0.00   42.97
12:29:23 PM   12    4.64    0.00    8.21   47.14    0.00    1.79    0.00    0.00    0.00   38.21
12:29:23 PM   13    5.17    0.00    6.27   21.77    0.00    5.90    0.00    0.00    0.00   60.89
