Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/08/2020 	_x86_64_	(8 CPU)

02:20:04 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:21:19 PM    0   31.69    0.00   27.46   26.06    0.00    7.75    0.00    0.00    0.00    7.04
02:21:19 PM    1   24.11    0.00   26.24   31.56    0.00    6.03    0.00    0.00    0.00   12.06
02:21:19 PM    2   19.43    0.00   16.96   32.86    0.00   23.67    0.00    0.00    0.00    7.07
02:21:19 PM    3   24.74    0.00   21.25   36.93    0.00    5.23    0.00    0.00    0.00   11.85
02:21:19 PM    4   23.43    0.00   20.28   36.01    0.00   18.18    0.00    0.00    0.00    2.10
02:21:19 PM    5   14.43    0.00   24.05   38.49    0.00   18.56    0.00    0.00    0.00    4.47
02:21:19 PM    6   33.80    0.00   19.01   29.58    0.00   10.92    0.00    0.00    0.00    6.69
02:21:19 PM    7   32.63    0.00   28.07   26.32    0.00    5.26    0.00    0.00    0.00    7.72

02:21:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:21:22 PM  all   24.88    0.00   23.03   32.80    0.00   12.68    0.00    0.00    0.00    6.61
02:21:22 PM    0   31.34    0.00   26.41   28.17    0.00    7.04    0.00    0.00    0.00    7.04
02:21:22 PM    1   22.26    0.00   24.03   37.81    0.00    6.01    0.00    0.00    0.00    9.89
02:21:22 PM    2   25.81    0.00   17.92   24.37    0.00   25.45    0.00    0.00    0.00    6.45
02:21:22 PM    3   29.12    0.00   23.86   33.33    0.00    5.96    0.00    0.00    0.00    7.72
02:21:22 PM    4   23.67    0.00   20.49   35.34    0.00   19.79    0.00    0.00    0.00    0.71
02:21:22 PM    5   11.46    0.00   25.00   38.54    0.00   20.14    0.00    0.00    0.00    4.86
02:21:22 PM    6   28.57    0.00   23.34   31.71    0.00   10.80    0.00    0.00    0.00    5.57
