procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 7 19      0 122989504  37624 3294188    0    0 114819 126845 50537 80834  4 12 63 21  0 2020-02-12 13:02:03
16 20      0 122994336  37624 3294152    0    0 178971 117227 56745 86579  4 14 55 26  0 2020-02-12 13:02:06
13 25      0 122969472  37624 3294180    0    0 224559 130462 60971 93874  5 16 49 30  0 2020-02-12 13:02:09
 3  5      0 123002192  37624 3294248    0    0 116576 104025 53591 77389  7 14 59 20  0 2020-02-12 13:02:12
13 10      0 122999328  37624 3294316    0    0 107065 118452 52693 76691  3 12 63 22  0 2020-02-12 13:02:15
 4  6      0 122997496  37624 3294404    0    0 117713 97428 51358 78166  3 11 66 19  0 2020-02-12 13:02:18
19 16      0 122992064  37624 3294584    0    0 128663 118180 49144 79855  7 13 61 20  0 2020-02-12 13:02:21
 3 19      0 122992888  37624 3294980    0    0 94833 102357 46622 71387  3 10 71 16  0 2020-02-12 13:02:24
 9 13      0 122996976  37624 3294968    0    0 131636 119623 49358 77183  3 11 65 20  0 2020-02-12 13:02:27
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 4  0      0 122993016  37624 3294972    0    0 136016 86984 43777 73332  6 11 68 14  0 2020-02-12 13:02:30
12 13      0 122998176  37624 3295352    0    0 96164 112103 45388 75626  2  9 71 17  0 2020-02-12 13:02:33
 5  4      0 123000096  37624 3295432    0    0 113747 116579 48994 76365  3 11 63 23  0 2020-02-12 13:02:36
 5  6      0 122961600  37624 3295368    0    0 78457 111195 46243 67684  3  9 74 14  0 2020-02-12 13:02:39
 2  2      0 122992384  37624 3295624    0    0 137304 106339 51176 82575  6 13 63 18  0 2020-02-12 13:02:42
 3 11      0 122999368  37624 3295568    0    0 112513 111565 47360 74815  3 10 67 20  0 2020-02-12 13:02:45
10 16      0 123001848  37624 3295524    0    0 158838 108449 57108 86486  4 14 62 21  0 2020-02-12 13:02:48
 7 14      0 122992872  37624 3295528    0    0 233139 118079 60655 91544 10 19 47 24  0 2020-02-12 13:02:51
15 15      0 122994152  37624 3295620    0    0 148766 97760 59472 85140  4 14 58 24  0 2020-02-12 13:02:54
 6 36      0 122992592  37624 3295756    0    0 102904 94780 50424 77334  3 10 65 22  0 2020-02-12 13:02:57
 8 18      0 122788864  30188 3293484    0    0 125635 136041 56236 81693  7 15 55 24  0 2020-02-12 13:03:00
 0  0      0 122977680  37624 3296312    0    0 98448 130742 43030 71382  3 10 75 12  0 2020-02-12 13:03:03
 3  4      0 122986496  37624 3296296    0    0 46326 79018 37966 60412  2  8 81  9  0 2020-02-12 13:03:06
 5  4      0 122951560  37624 3296316    0    0 82692 109775 46598 70779  3 10 68 19  0 2020-02-12 13:03:09
 9 12      0 122990864  37624 3296352    0    0 92208 96273 44018 71136  5 10 73 12  0 2020-02-12 13:03:12
 6  8      0 122992480  37624 3296356    0    0 157914 103388 48363 78839  3 10 65 21  0 2020-02-12 13:03:15
 1  9      0 122984720  37624 3296396    0    0 116227 99887 46130 72156  3 10 65 22  0 2020-02-12 13:03:18
 5  7      0 122997984  37624 3296636    0    0 107956 131924 55269 82121  7 14 60 19  0 2020-02-12 13:03:21
 5  2      0 123002096  37624 3296776    0    0 140396 94602 52186 80652  3 12 67 18  0 2020-02-12 13:03:24
 6  6      0 123003744  37624 3296812    0    0 93007 113723 45945 70743  3 10 68 19  0 2020-02-12 13:03:27
 5 12      0 123000400  37624 3296756    0    0 93725 111418 46682 71890  6 11 66 17  0 2020-02-12 13:03:30
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 5  8      0 123007536  37624 3297004    0    0 108717 103859 46649 73361  3 10 68 19  0 2020-02-12 13:03:33
 4  7      0 123006656  37624 3297052    0    0 129550 107501 48077 74206  3 11 62 23  0 2020-02-12 13:03:36
 9  6      0 122964008  37624 3297028    0    0 68728 120329 43331 68431  3  9 73 15  0 2020-02-12 13:03:39
 6 11      0 123000760  37624 3297080    0    0 100724 120552 48107 78309  6 12 66 16  0 2020-02-12 13:03:42
 2  2      0 123004696  37624 3297120    0    0 146564 108462 49132 76161  3 11 66 19  0 2020-02-12 13:03:45
 8  4      0 123003696  37624 3297508    0    0 104276 113907 47324 79584  3 10 74 13  0 2020-02-12 13:03:48
 2  1      0 123001472  37624 3297416    0    0 95119 138885 50501 77056  6 12 66 15  0 2020-02-12 13:03:51
 9  6      0 123006048  37624 3297420    0    0 158803 97830 55795 85206  4 13 62 21  0 2020-02-12 13:03:54
 4  5      0 123005440  37624 3297448    0    0 87431 107505 49076 75126  3 10 64 23  0 2020-02-12 13:03:57
 5  6      0 122802928  37624 3297484    0    0 109968 123879 53817 79845  6 13 58 22  0 2020-02-12 13:04:00
 2 29      0 122999264  37624 3297896    0    0 148646 141924 62245 93176  4 16 57 23  0 2020-02-12 13:04:03
 7  7      0 123004304  37624 3298008    0    0 216891 94464 61542 91541  5 16 57 22  0 2020-02-12 13:04:06
13  3      0 122957584  37624 3297992    0    0 163854 131297 55567 82995  5 14 62 19  0 2020-02-12 13:04:09
 4  7      0 123006784  37624 3298168    0    0 149277 98022 54577 83263  7 14 63 16  0 2020-02-12 13:04:12
 3 10      0 123007824  37624 3298188    0    0 140050 107347 46905 76358  3 10 70 17  0 2020-02-12 13:04:15
 1  0      0 122995952  37624 3298212    0    0 78752 131062 43313 69451  2  9 74 15  0 2020-02-12 13:04:18
 5 15      0 122984616  37624 3298288    0    0 77963 99049 48326 74949  6 12 65 17  0 2020-02-12 13:04:21
13  2      0 123021456  37624 3297712    0    0 106291 94895 49631 73017  3 11 68 18  0 2020-02-12 13:04:24
 7 10      0 123031664  37624 3298448    0    0 69735 106101 48133 73551  3 10 69 18  0 2020-02-12 13:04:27
12  8      0 123027568  37624 3298548    0    0 129191 117509 53475 82037  7 14 60 19  0 2020-02-12 13:04:30
 2  1      0 123032736  37624 3298856    0    0 174987 126811 62020 91151  5 16 53 26  0 2020-02-12 13:04:33
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 7 16      0 123032672  37624 3298868    0    0 135106 81002 51154 75824  4 12 69 15  0 2020-02-12 13:04:36
13 10      0 122981176  37624 3298860    0    0 116023 122757 50944 76307  4 12 63 21  0 2020-02-12 13:04:39
 3  9      0 123037168  37624 3298920    0    0 135822 99810 54446 84561  7 14 61 19  0 2020-02-12 13:04:42
15 12      0 123039904  37624 3298932    0    0 109373 106282 47708 73476  3 10 69 18  0 2020-02-12 13:04:45
 4  9      0 123039536  37624 3298960    0    0 127823 107846 54310 82815  3 12 57 27  0 2020-02-12 13:04:48
 8  4      0 123040096  37624 3299220    0    0 168160 137370 58199 85970  8 16 50 26  0 2020-02-12 13:04:51
 7  5      0 123036104  37624 3299484    0    0 159007 122626 62897 87818  5 16 55 24  0 2020-02-12 13:04:54
 3  6      0 123032288  37624 3299516    0    0 237988 132104 59510 89677  5 17 54 24  0 2020-02-12 13:04:57
17  7      0 122702904  22280 3301352    0    0 194479 97196 60703 91932 10 17 49 24  0 2020-02-12 13:05:00
14 21      0 122753872  37624 3302576    0    0 148695 105102 66537 103507 14 21 42 23  0 2020-02-12 13:05:03
 8 19      0 122915464  37624 3302748    0    0 115393 128101 56291 85150  8 16 57 20  0 2020-02-12 13:05:06
18  5      0 122758280  37624 3302756    0    0 178578 150795 64557 101076  9 19 50 22  0 2020-02-12 13:05:09
22 21      0 122901200  37624 3302716    0    0 218252 110528 63104 95425 11 19 47 23  0 2020-02-12 13:05:12
 6 15      0 123030584  37624 3302600    0    0 135416 109122 52361 82692  6 13 61 19  0 2020-02-12 13:05:15
 9  9      0 123032240  35424 3300936    0    0 123507 102303 44151 70806  3 11 67 19  0 2020-02-12 13:05:18
 9  4      0 122841944  37624 3301996    0    0 95056 105340 44676 72695  6 11 64 19  0 2020-02-12 13:05:21
 4  2      0 123043488  37624 3302924    0    0 80567 98562 42366 65062  3  9 69 18  0 2020-02-12 13:05:24
 9  9      0 123047552  37624 3303064    0    0 99435 104543 44617 69534  3 10 67 19  0 2020-02-12 13:05:27
14  9      0 123042128  37624 3303084    0    0 102100 102407 45324 73639  6 11 70 12  0 2020-02-12 13:05:30
 5  7      0 123050880  37624 3303376    0    0 137796 125425 48800 79980  3 11 68 18  0 2020-02-12 13:05:33
11  8      0 123046440  37624 3303644    0    0 144889 112453 50800 81099  4 12 62 23  0 2020-02-12 13:05:36
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
19  6      0 122987184  37624 3303656    0    0 206454 153110 66255 99513  5 17 53 25  0 2020-02-12 13:05:39
 7 24      0 123033712  37624 3303860    0    0 178021 105249 59820 92686  8 17 54 21  0 2020-02-12 13:05:42
12 32      0 123039104  37624 3303824    0    0 103026 118485 46499 73100  3 11 67 20  0 2020-02-12 13:05:45
 5 12      0 123040336  37624 3303824    0    0 93335 106370 45390 68499  3 11 66 20  0 2020-02-12 13:05:48
 8 11      0 123044808  37624 3304064    0    0 123313 102307 45332 73643  7 11 64 18  0 2020-02-12 13:05:51
10  9      0 123032016  35724 3301312    0    0 155694 121004 49038 79630  4 12 63 21  0 2020-02-12 13:05:54
 5  7      0 123038656  37624 3304572    0    0 105769 103549 47605 73027  5 11 64 20  0 2020-02-12 13:05:57
 9 20      0 123036880  37624 3304604    0    0 49068 92810 39923 61659  5  9 73 13  0 2020-02-12 13:06:00
 6  6      0 123040128  37624 3304800    0    0 88160 108603 47419 72394  3 10 69 18  0 2020-02-12 13:06:03
 2  6      0 123038800  37624 3304840    0    0 58573 100561 41586 61853  2  9 74 15  0 2020-02-12 13:06:06
 5  4      0 122979888  37624 3304872    0    0 87459 119376 48044 77396  3 10 67 19  0 2020-02-12 13:06:09
 1 12      0 123032120  37624 3304104    0    0 137967 134421 54068 85610  6 15 54 25  0 2020-02-12 13:06:12
12 34      0 123040752  37624 3305028    0    0 187591 119169 60581 89928  5 16 50 29  0 2020-02-12 13:06:15
 6 19      0 123026080  37624 3305020    0    0 186050 114452 68453 94154  6 18 51 25  0 2020-02-12 13:06:18
 0  5      0 123030688  37624 3305044    0    0 172695 113187 55601 87491 10 16 53 21  0 2020-02-12 13:06:21
 5 26      0 123041328  37624 3305072    0    0 223718 139248 60372 89499  5 17 53 25  0 2020-02-12 13:06:24
 1  0      0 125206880  37624 3298248    0    0 54387 103755 50241 83802  7 19 62 13  0 2020-02-12 13:06:27
 9  2      0 125073664  36228 3296132    0    0 10948  1416 3793 20107  3  2 93  1  0 2020-02-12 13:06:30
 0  0      0 125274816  37624 3297712    0    0  3338 21190 5054 17538  1  2 97  0  0 2020-02-12 13:06:33
 0  0      0 125280504  37624 3297464    0    0  2888  1132 1920 15057  1  1 98  0  0 2020-02-12 13:06:36
 6  3      0 125211632  35128 3296220    0    0  4080  2082 2356 15679  1  1 97  0  0 2020-02-12 13:06:39
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  0      0 125287792  37624 3296940    0    0  3796  1202 2270 16322  2  1 96  1  0 2020-02-12 13:06:42
 2  0      0 125291248  37624 3296920    0    0  2947  1264 2020 14711  1  1 98  0  0 2020-02-12 13:06:45
 0  0      0 125292616  37624 3296956    0    0  2856   894 1670 14994  1  1 99  0  0 2020-02-12 13:06:48
 1  0      0 125286544  37624 3296908    0    0  9991  1001 3865 20625  3  2 93  2  0 2020-02-12 13:06:51
 0  0      0 125291016  37624 3296952    0    0  2887  1231 2161 15108  1  1 98  0  0 2020-02-12 13:06:54
 1  0      0 125292032  37624 3296972    0    0  2877  1307 1593 15248  0  1 99  0  0 2020-02-12 13:06:57
 4  0      0 125287384  37624 3296880    0    0  2995   773 1898 15178  3  2 95  0  0 2020-02-12 13:07:00
 2  1      0 125289384  37652 3297200    0    0  3480  1199 2157 16017  1  1 98  0  0 2020-02-12 13:07:03
 0  0      0 125284576  37624 3297548    0    0  9395  2008 4731 20929  1  2 96  1  0 2020-02-12 13:07:06
 8  0      0 125202256  37624 3297568    0    0  2904  1138 1705 14657  1  1 97  0  0 2020-02-12 13:07:09
 0  0      0 125287592  37624 3297752    0    0  2947  1073 1923 15623  2  1 96  0  0 2020-02-12 13:07:12
 2  0      0 125288560  37624 3297772    0    0  2891   974 1756 14349  1  1 98  0  0 2020-02-12 13:07:15
 1  0      0 125279208  37624 3297804    0    0  2879   732 1564 14931  1  1 98  0  0 2020-02-12 13:07:18
 2  0      0 125276384  37624 3297612    0    0 10011   796 3745 20580  3  2 93  2  0 2020-02-12 13:07:21
