Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/12/2020 	_x86_64_	(32 CPU)

12:56:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:32 PM   13    4.73    0.00    9.09   22.55    0.00    4.00    0.00    0.00    0.00   59.64
12:56:32 PM   14    8.11    0.00   16.22   36.68    0.00   15.06    0.00    0.00    0.00   23.94
12:56:32 PM   15    5.99    0.00    8.80   32.75    0.00    2.11    0.00    0.00    0.00   50.35
12:56:32 PM   16   10.47    0.00   15.52   47.29    0.00    6.86    0.00    0.00    0.00   19.86
12:56:32 PM   17    5.05    0.00    8.30   33.57    0.00    3.97    0.00    0.00    0.00   49.10
12:56:32 PM   18    9.16    0.00   14.65   47.99    0.00    5.49    0.00    0.00    0.00   22.71
12:56:32 PM   19    8.55    0.00   12.27   36.43    0.00   10.78    0.00    0.00    0.00   31.97
12:56:32 PM   20   10.95    0.00   14.60   37.23    0.00   10.58    0.00    0.00    0.00   26.64
12:56:32 PM   21   10.18    0.00   12.36   39.27    0.00    8.00    0.00    0.00    0.00   30.18
12:56:32 PM   22    9.71    0.00   17.27   41.73    0.00    7.91    0.00    0.00    0.00   23.38
12:56:32 PM   23    8.76    0.00   10.58   39.78    0.00    9.49    0.00    0.00    0.00   31.39
12:56:32 PM   24    9.71    0.00   19.42   37.05    0.00    6.12    0.00    0.00    0.00   27.70
12:56:32 PM   25    8.86    0.00   29.52    8.86    0.00   21.40    0.00    0.00    0.00   31.37
12:56:32 PM   26    8.03    0.00   21.90   31.75    0.00    7.66    0.00    0.00    0.00   30.66
12:56:32 PM   27    8.19    0.00   28.47   18.15    0.00    4.63    0.00    0.00    0.00   40.57
12:56:32 PM   28   11.91    0.00   17.69   52.71    0.00    1.81    0.00    0.00    0.00   15.88
12:56:32 PM   29    5.99    0.00    8.80   43.66    0.00    1.76    0.00    0.00    0.00   39.79
12:56:32 PM   30    9.70    0.00   15.30   47.76    0.00    9.70    0.00    0.00    0.00   17.54
12:56:32 PM   31    5.78    0.00    8.66   41.88    0.00    3.61    0.00    0.00    0.00   40.07

12:56:32 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:35 PM  all    7.24    0.00   11.52   26.84    0.00    5.08    0.00    0.00    0.00   49.31
12:56:35 PM    0   28.06    0.00   10.79   30.58    0.00    5.40    0.00    0.00    0.00   25.18
12:56:35 PM    1    1.37    0.00    3.41    8.19    0.00    0.34    0.00    0.00    0.00   86.69
12:56:35 PM    2    8.16    0.00   16.67   36.52    0.00    0.35    0.00    0.00    0.00   38.30
12:56:35 PM    3    2.41    0.00    5.17   11.38    0.00    0.00    0.00    0.00    0.00   81.03
12:56:35 PM    4    8.53    0.00    9.30   21.32    0.00   34.50    0.00    0.00    0.00   26.36
12:56:35 PM    5    4.61    0.00    6.38   28.01    0.00    2.48    0.00    0.00    0.00   58.51
12:56:35 PM    6   10.36    0.00   11.07   36.79    0.00    2.50    0.00    0.00    0.00   39.29
12:56:35 PM    7    5.79    0.00    7.72   29.34    0.00    7.34    0.00    0.00    0.00   49.81
12:56:35 PM    8    7.30    0.00   13.14   36.50    0.00    5.11    0.00    0.00    0.00   37.96
12:56:35 PM    9    3.31    0.00    6.99   18.38    0.00    1.47    0.00    0.00    0.00   69.85
12:56:35 PM   10    6.96    0.00   12.45   35.53    0.00    4.40    0.00    0.00    0.00   40.66
12:56:35 PM   11    1.78    0.00    6.76   19.93    0.00    1.07    0.00    0.00    0.00   70.46
12:56:35 PM   12    9.75    0.00   34.66    4.33    0.00    7.94    0.00    0.00    0.00   43.32
12:56:35 PM   13    2.14    0.00    8.19   17.08    0.00    1.78    0.00    0.00    0.00   70.82
12:56:35 PM   14    4.94    0.00   12.93   31.18    0.00   10.65    0.00    0.00    0.00   40.30
12:56:35 PM   15    8.71    0.00    3.48   18.47    0.00    1.05    0.00    0.00    0.00   68.29
12:56:35 PM   16    7.64    0.00   11.64   45.45    0.00    3.64    0.00    0.00    0.00   31.64
12:56:35 PM   17    2.59    0.00    4.07   24.81    0.00    2.59    0.00    0.00    0.00   65.93
12:56:35 PM   18   10.83    0.00   13.36   30.69    0.00    5.78    0.00    0.00    0.00   39.35
12:56:35 PM   19    6.72    0.00    7.84   29.10    0.00    7.46    0.00    0.00    0.00   48.88
12:56:35 PM   20    8.03    0.00   10.95   34.31    0.00    7.30    0.00    0.00    0.00   39.42
12:56:35 PM   21    9.32    0.00    9.68   28.67    0.00    6.81    0.00    0.00    0.00   45.52
12:56:35 PM   22    8.33    0.00    9.78   33.33    0.00    5.07    0.00    0.00    0.00   43.48
