procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 1  0      0 1073588480  58464 4093940    0    0    89   367 1477 15493  1  0 99  0  0 2020-02-20 21:42:20
 1  0      0 1073589696  58464 4093976    0    0   116   142 1726 16809  1  0 99  0  0 2020-02-20 21:42:23
 2  0      0 1073582144  58464 4093824    0    0 10948   259 5151 24587  1  1 97  1  0 2020-02-20 21:42:26
 1  0      0 1073587648  58464 4094888    0    0    79   288 1312 15942  1  0 99  0  0 2020-02-20 21:42:29
 1  0      0 1073593856  58464 4094548    0    0   147   382 1702 16727  1  0 99  0  0 2020-02-20 21:42:32
 1  0      0 1073597440  58464 4094436    0    0   129   111 1546 16139  1  0 98  0  0 2020-02-20 21:42:35
 1  0      0 1073606656  58464 4094452    0    0   419   219 2519 19304  1  0 99  0  0 2020-02-20 21:42:38
 1  0      0 1073610112  58464 4094508    0    0    74   140 1271 15531  1  0 99  0  0 2020-02-20 21:42:41
 3  0      0 1073611776  58464 4094480    0    0   137   301 1730 16060  1  0 99  0  0 2020-02-20 21:42:44
 1  0      0 1073602624  58464 4094204    0    0 10919   133 4665 24766  1  1 98  1  0 2020-02-20 21:42:47
 1  0      0 1073609792  58464 4094608    0    0    75   383 1353 15368  1  0 99  0  0 2020-02-20 21:42:50
 1  0      0 1073611776  58464 4094672    0    0   135   166 1416 16369  1  0 99  0  0 2020-02-20 21:42:53
 2  0      0 1073613696  58464 4094896    0    0   141   255 1425 15811  1  0 99  0  0 2020-02-20 21:42:56
 2  0      0 1073613312  58464 4095624    0    0    47   135 1346 15852  1  0 99  0  0 2020-02-20 21:42:59
 2  0      0 1073613760  58464 4095384    0    0   200   459 1706 16851  1  0 99  0  0 2020-02-20 21:43:02
