Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/08/2020 	_x86_64_	(8 CPU)

10:08:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:09:18 AM    1   11.32    0.00   27.92   45.66    0.00    8.68    0.00    0.00    0.00    6.42
10:09:18 AM    2   15.41    0.00   28.20   43.98    0.00   12.03    0.00    0.00    0.00    0.38
10:09:18 AM    3   14.34    0.00   24.53   51.70    0.00    8.30    0.00    0.00    0.00    1.13
10:09:18 AM    4   21.66    0.00   28.16   25.27    0.00   24.55    0.00    0.00    0.00    0.36
10:09:18 AM    5   19.13    0.00   38.63   22.38    0.00   19.49    0.00    0.00    0.00    0.36
10:09:18 AM    6   17.98    0.00   25.09   46.44    0.00   10.49    0.00    0.00    0.00    0.00
10:09:18 AM    7   14.50    0.00   19.85   47.71    0.00   16.79    0.00    0.00    0.00    1.15

10:09:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:09:21 AM  all   17.03    0.00   28.43   39.59    0.00   13.84    0.00    0.00    0.00    1.11
10:09:21 AM    0   16.85    0.00   29.30   43.96    0.00    9.52    0.00    0.00    0.00    0.37
10:09:21 AM    1   12.21    0.00   29.77   41.22    0.00    9.54    0.00    0.00    0.00    7.25
10:09:21 AM    2   18.25    0.00   28.83   40.15    0.00   12.77    0.00    0.00    0.00    0.00
10:09:21 AM    3   16.10    0.00   22.85   51.69    0.00    8.99    0.00    0.00    0.00    0.37
10:09:21 AM    4   20.71    0.00   30.00   26.07    0.00   23.21    0.00    0.00    0.00    0.00
10:09:21 AM    5   19.06    0.00   39.21   23.74    0.00   17.63    0.00    0.00    0.00    0.36
10:09:21 AM    6   19.63    0.00   23.70   44.44    0.00   12.22    0.00    0.00    0.00    0.00
10:09:21 AM    7   13.85    0.00   23.08   47.31    0.00   15.77    0.00    0.00    0.00    0.00

10:09:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:09:24 AM  all   15.87    0.00   27.72   41.34    0.00   13.95    0.00    0.00    0.00    1.12
10:09:24 AM    0   16.92    0.00   26.69   44.74    0.00   10.15    0.00    0.00    0.00    1.50
10:09:24 AM    1   10.16    0.00   24.22   50.00    0.00   10.55    0.00    0.00    0.00    5.08
10:09:24 AM    2   14.93    0.00   26.87   46.64    0.00   11.57    0.00    0.00    0.00    0.00
