Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/10/2020 	_x86_64_	(8 CPU)

04:18:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:19:05 PM    5   20.86    0.00   30.22   33.09    0.00   15.83    0.00    0.00    0.00    0.00
04:19:05 PM    6   15.71    0.00   26.43   47.14    0.00    6.43    0.00    0.00    0.00    4.29
04:19:05 PM    7   30.71    0.00   19.29   40.36    0.00    6.07    0.00    0.00    0.00    3.57

04:19:05 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:19:08 PM  all   19.80    0.00   25.83   39.47    0.00   11.30    0.00    0.00    0.00    3.60
04:19:08 PM    0   15.83    0.00   30.22   39.57    0.00    9.35    0.00    0.00    0.00    5.04
04:19:08 PM    1   22.74    0.00   23.83   33.21    0.00   15.88    0.00    0.00    0.00    4.33
04:19:08 PM    2   17.39    0.00   26.81   44.93    0.00    9.06    0.00    0.00    0.00    1.81
04:19:08 PM    3   12.82    0.00   25.64   43.96    0.00    9.16    0.00    0.00    0.00    8.42
04:19:08 PM    4   17.96    0.00   32.04   28.17    0.00   21.13    0.00    0.00    0.00    0.70
04:19:08 PM    5   25.36    0.00   27.50   32.14    0.00   15.00    0.00    0.00    0.00    0.00
04:19:08 PM    6   21.15    0.00   24.73   48.03    0.00    3.94    0.00    0.00    0.00    2.15
04:19:08 PM    7   25.00    0.00   15.94   46.38    0.00    6.52    0.00    0.00    0.00    6.16

04:19:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:19:11 PM  all   16.55    0.00   25.31   43.17    0.00   10.48    0.00    0.00    0.00    4.49
04:19:11 PM    0   15.44    0.00   24.63   45.59    0.00   11.03    0.00    0.00    0.00    3.31
04:19:11 PM    1   15.83    0.00   20.50   44.96    0.00   12.95    0.00    0.00    0.00    5.76
04:19:11 PM    2   25.18    0.00   20.80   43.80    0.00    7.66    0.00    0.00    0.00    2.55
04:19:11 PM    3   10.22    0.00   25.18   48.54    0.00    6.57    0.00    0.00    0.00    9.49
04:19:11 PM    4   18.05    0.00   28.16   33.57    0.00   19.86    0.00    0.00    0.00    0.36
04:19:11 PM    5   19.78    0.00   30.04   37.73    0.00   12.09    0.00    0.00    0.00    0.37
04:19:11 PM    6   15.88    0.00   28.88   46.93    0.00    5.42    0.00    0.00    0.00    2.89
04:19:11 PM    7   12.19    0.00   24.01   44.44    0.00    8.24    0.00    0.00    0.00   11.11

04:19:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:19:14 PM  all   19.47    0.00   25.64   39.75    0.00   10.95    0.00    0.00    0.00    4.19
04:19:14 PM    0   28.47    0.00   23.36   32.12    0.00   13.14    0.00    0.00    0.00    2.92
04:19:14 PM    1   15.33    0.00   18.98   46.72    0.00   15.33    0.00    0.00    0.00    3.65
04:19:14 PM    2   26.26    0.00   22.30   40.65    0.00    8.99    0.00    0.00    0.00    1.80
04:19:14 PM    3   10.22    0.00   29.93   43.07    0.00    6.57    0.00    0.00    0.00   10.22
04:19:14 PM    4   20.22    0.00   28.52   35.02    0.00   16.25    0.00    0.00    0.00    0.00
